Token.ID	Context	Variant	Recipient.lemma	Theme.lemma	Recipient.type	Theme.type	Recipient.cluster_number	Recipient.silhouette	cluster_combo	Recipient.medoid_label	Theme.cluster_number	Theme.silhouette	Theme.medoid_label	Recipient.medoid	Theme.medoid	tree_cluster
dat-4130	B: And, and, and it was posted, you know, above her bed not to give her penicillin and, but, //A: # And they gave it to her anyway. # //B: # but, but they gave it to her # anyway and jus-, she just about died. //A: We had, my grandfather had Alz-, Alzheimer's disease, //B: # Um. #	prepositional	her/pp	it/pp	P	P	7	0.21008055	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4131	A: aluminum cans. Like if I, if I give you a bag and you stick the cans in there, will you give them to me.	prepositional	me/pp	them/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.35194516	one/pn	everybody/pn	one/pn	8
dat-4132	A: Anyway, that's when we lived in Oklahoma, and, uh, so he gave this dog a series of (( )), it's, they give it to race horses, uh, to get rid of, uh cartilage, //B: Uh-huh. //A: and it's called (( )). Anyway, it's a series of six shots, once a week, and then I noticed after two shots she was,	prepositional	horses/nn	it/pp	N	P	2	0.3475765	kids/nn-one/pn	kids/nn	5	0.67888254	one/pn	kids/nn	one/pn	8
dat-4134	A: -- from B U, you know. Why give it to these criminals who aren't going to be able to use it anyway, #you know?#	prepositional	criminals/nn	it/pp	N	P	2	0.37943357	kids/nn-one/pn	kids/nn	5	0.67888254	one/pn	kids/nn	one/pn	8
dat-4135	A: #I, I, you know, I think that's probably,# un-, unless we can afford it, if we pay off the debts then we can give it to people again. //B: I agree, I agree. //A: You know, I don't really mind helping people, but you, you need to get rid	prepositional	people/nn	it/pp	N	P	5	0.6054048	people/nn-one/pn	people/nn	5	0.67888254	one/pn	people/nn	one/pn	8
dat-4136	B: Yeah, and, uh, [throat_clearing] we took some and then we had, uh, German Shepherds at the time, and we took some and gave it to the dogs, and the dog never, you know, he treated it like a milk bone and he never did finish it. //A: Um.	prepositional	dogs/nn	it/pp	N	P	2	0.5007423	kids/nn-one/pn	kids/nn	5	0.67888254	one/pn	kids/nn	one/pn	8
dat-4137	B: Uh, we had a friend give it to us. //A: Uh-huh, and it's all alone in that aquarium. //B: [Laughter] Yeah, we'd like to get him a friend but um, uh, we haven't	prepositional	us/pp	it/pp	P	P	7	0.17421363	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4138	B: Yep, all kinds of demographics just from that info. And anymore, you know, uh, you don't have to give out your, m-, well, you know, how they used to ask for if you wrote a check, they would ask for your credit card number, but they can't do that anymore. Or at least you're not legally, uh, you know have to [give it to them].	prepositional	them/pp	it/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4139	A: Oh, my son bought this snake, uh, (( )) someone gave it to him when he was in junior high school, and it was just a small thing then, but it got to be pretty big, and, you know, you'd feed it, you'd feed it, you put, feed him small mice to big rats and things like that --	prepositional	him/pp	it/pp	P	P	7	0.46108976	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4140	B: [Lipsmack] And they're really nice too. One of the benefits of that company is that they provide me with some stock, um, they give it to me, uh, three point five percent of what I sell, and, um, uh, annualized premium, and so this is really going to add up through the years. I've been doing this over a year, and have already accumulated quite a bit.	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4141	A: Yeah, I guess you have to check yes or you come down to the end of the year and you don't have it to give it to them. //B: Right, unless you have a lot of deductions.	prepositional	them/pp	it/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4142	A: Sounds like something she would write. //B: Yeah, I think it was by her, now that you mention it, because someone had given it to me, and I thought, well, this will be great, and it was. //A: Yeah, I've heard that she's done real-, you know, her books are really interesting, and they always sell well.	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4143	A: But, he just, he just raved about the actors in it. That they were so good and everything was real and it was just really good and the reason my daughter gave it to me is because my mother is in a nursing home --	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4144	A: Well, my daughter gave it to me. Uh, quite a while ago to read and, uh, then, uh, I guess what brought it to mind, uh, was that, uh, when I went to see the movie and, uh, it did not disappoint me and it's, it's just so well written. Of course, Fanny Flag wrote it.	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4145	A: -- but that's because my mother-in-law takes every one they print and gives them to me, //B: [Laughter]. //A: a month later [laughter], so. So I get all of them. Uh,	prepositional	me/pp	them/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.35194516	one/pn	everybody/pn	one/pn	8
dat-4147	B: to fail unless some sort of remedial, uh, education is given to them #so,# //A: #Right,# right. //B: And then it, then it comes into, well, who's supposed to give it to them, the colleges and universities #or,# //A: #Yeah.#	prepositional	them/pp	it/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4148	B: No, it was a gift -- //A: Huh. //B: -- someone gave it to us, //A: [Laughter]. //B: for my daughter's birthday --	prepositional	us/pp	it/pp	P	P	7	0.17421363	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4150	A:  Privacy, yes, yes. I can see, you know, where that was. I, I don't mind my phone number and address or work phone being give n, you know, when I have to cash a check. I don't see any need for it when I'm charging something, but I, neither am I a person that [laughter] has the guts to say, no, I'm not going to give it to you, either [laughter]. //B:  Right.	prepositional	you/pp	it/pp	P	P	7	0.17207849	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4151	B: And it's a free subscription, my mother gave it to us, so. //A: Oh, well, that's the -- //B: Uh-huh [laughter].	prepositional	us/pp	it/pp	P	P	7	0.17421363	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4152	A: -- was able to paint some things, and, uh, and he said he didn't need it anymore and he, he gave it to us, and we haven't #had# -- //B: #Oh.# //A: -- a chance to, or need to paint anything down here yet.	prepositional	us/pp	it/pp	P	P	7	0.17421363	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4153	A: So, when the guy came over, he was infatuated by that skunk, so I made him a deal, I said, You take that skunk, and, he said, I'll sell that snake to you for two fifty. I said, otherwise I'm going to give it to this other man.	prepositional	man/nn	it/pp	N	P	11	0.23507506	person/nn-one/pn	person/nn	5	0.67888254	one/pn	person/nn	one/pn	8
dat-4154	B: -- and aluminum and stuff, and so we used to just save them up and then they'd come around and we'd give them to them. //A: Uh-huh.	prepositional	them/pp	them/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.35194516	one/pn	everybody/pn	one/pn	8
dat-4155	B: -- and I just, //A: [Sniffing]. //B: you know, I just refuse to give it to them. If I need to borrow that kind of money, I'll go to the bank and, uh, //A: Yeah, and then, you bet.	prepositional	them/pp	it/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4156	A: And, uh, [throat_clearing] several reports, uh, in the last five years have given validity to the, uh, to, to the theory that, that, uh, vegetarian d-, diet greatly reduces the pain involved with, uh, arthritis. //B: Oh. Have you found that to be true?	prepositional	theory/nn	dity/nn	N	N	14	0.31487527	it/pp-referrals/nn	it/pp	2	0.06265187	referrals/nn	it/pp	referrals/nn	6
dat-4157	A: #Yes, but it,# it might not be necessarily because he did a good or bad job, but it might be whether the locality there, those people want that kind of support. //B: Well, and, and, but to, see the thing is that they give support to the financial planner that they're the assistant to, or that they usually have several people they report to that, you know, that they work -- //A: Uh-huh.	prepositional	planner/nn	support/nn	N	N	1	0.110864505	team/nn-power/nn	team/nn	12	0.36903194	power/nn	team/nn	power/nn	3
dat-4160	B: government doesn't want to #let them do it.# //A: #I, I guess.# It looks to me like, you know, what do you, you get government out of it and give it to private enterprise, it's done cheaper and more economical and more efficiently. //B: Yeah.	prepositional	enterprise/nn	it/pp	N	P	8	0.44556978	business/nn-one/pn	business/nn	5	0.67888254	one/pn	business/nn	one/pn	8
dat-4161	A: -- ten year, a year, one of the, in junior high school he gave it to me. //B: Oh, yeah. It's hard to put down those [laughter].	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4162	get done with whatever it was I'd originally planned to do with #it#. //B: #Oh#. //A: I think I wound up giving it to my little brother. //B: Is that right?	prepositional	brother/nn	it/pp	N	P	3	-0.22711816	wife/nn-one/pn	wife/nn	5	0.67888254	one/pn	other	one/pn	9
dat-4163	A: Yeah, they, they gave us some deer and some of it's still in the freezer and they, about eight months ago [laughter] they gave it to us. //B: [Laughter] Yeah.	prepositional	us/pp	it/pp	P	P	7	0.17421363	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4164	B: You could make a lot of money from those. //A: What do you do? I wonder how you, you just, they buy them from you, or you just given them to them on consignment or something? //B: Uh, apparently, like that boutique, um, they take, oh what was it, twenty percent of the sell price.	prepositional	them/pp	them/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.35194516	one/pn	everybody/pn	one/pn	8
dat-4165	A: No, and, and yeah, I, I, I agree that, just, and, and like I say, what do we really get out of it a lot of times, you know, I guess, if we didn't help the Soviet Union, there could be just total chaos and go back to the old order, but, you know, we're either paying for it in weapons and arms or we're paying, we're giving it to them for nothing, you know -- //B: Yeah.	prepositional	them/pp	it/pp	P	P	7	0.2620939	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4166	annual fee for the that, for the Visa and Mastercard [laughter] -- //B: Yeah. //A: -- and they said, fine, we'll give it to you anyway. //B: Uh-huh.	prepositional	you/pp	it/pp	P	P	7	0.17207849	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
dat-4167	A:  Yeah, that, that's what's happened and I don't know if that's from recycling. I, I understand it is, but here, uh, we, we do recycle our newspapers and give them to the scouts and they, uh, they're able to make some money, uh, that way, but I have a son in Illinois who, uh, they pick it up, they have a, a recycling, uh, garbage, uh, pick up where they have different, uh, receptacles where they put it in. They have some for the cans, some for the	prepositional	scout/nn	them/pp	N	P	9	0.43515387	boy/nn-one/pn	boy/nn	5	0.35194516	one/pn	boy/nn	one/pn	8
dat-4168	B: I know there is a number I think that, or, uh, the post office you can send in a number and I don't have it myself. In fact, I thought of getting it. My sister has it, and said we, she'd give it to me and she lives in Ohio.	prepositional	me/pp	it/pp	P	P	7	0.44839486	everybody/pn-one/pn	everybody/pn	5	0.67888254	one/pn	everybody/pn	one/pn	8
