Token.ID	Variety	Corpus	Speaker	Speaker.sex	Speaker.YOB	Context	Inclusion	Inclusion.comments	Semantics	Response.variable	Verb.form	Verb.particle	Recipient	Recipient.head	Recipient.type	Recipient.animacy	Recipient.definiteness	Recipient.length	Recipient.coordinated	Recipient.quantified.pronoun	Recipient.contains.contraction	Recipient.contains.acronym	Recipient.contains.multiword.number	Recipient.contains.potentially.relevant.like	Theme	Theme.head	Theme.type	Theme.animacy	Theme.definiteness	Theme.length	Theme.coordinated	Theme.quantified.pronoun	Theme.rate.expression	Theme.contains.contraction	Theme.contains.acronym	Theme.contains.multiword.number	Theme.contains.potentially.relevant.like	Recipient.lemma	Recipient.inlist	Theme.lemma	Theme.inlist
dat-4156	US	SWBD	1446	M	1969	A: And, uh, [throat_clearing] several reports, uh, in the last five years have given validity to the, uh, to, to the theory that, that, uh, vegetarian d-, diet greatly reduces the pain involved with, uh, arthritis. //B: Oh. Have you found that to be true?	y	NA	A	P	given	NA	the theory that vegetarian diet greatly reduces the pain involved with arthritis	theory	N	I	Definite	12	0	0	0	0	0	0	validity	dity	N	I	Indefinite	1	0	0	0	0	0	0	0	theory	TRUE	dity	TRUE
dat-4157	US	SWBD	1457	M	1954	A: #Yes, but it,# it might not be necessarily because he did a good or bad job, but it might be whether the locality there, those people want that kind of support. //B: Well, and, and, but to, see the thing is that they give support to the financial planner that they're the assistant to, or that they usually have several people they report to that, you know, that they work -- //A: Uh-huh.	y	NA	A	P	give	NA	the financial planner that they 're the assistant to	planner	N	A	Definite	9	0	0	1	0	0	0	support	support	N	I	Indefinite	1	0	0	0	0	0	0	0	planner	TRUE	support	TRUE
dat-4160	US	SWBD	1470	M	1944	B: government doesn't want to #let them do it.# //A: #I, I guess.# It looks to me like, you know, what do you, you get government out of it and give it to private enterprise, it's done cheaper and more economical and more efficiently. //B: Yeah.	y	NA	A	P	give	NA	private enterprise	enterprise	N	C	Indefinite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	enterprise	TRUE	it	TRUE
dat-4161	US	SWBD	1477	M	1957	A: -- ten year, a year, one of the, in junior high school he gave it to me. //B: Oh, yeah. It's hard to put down those [laughter].	y	NA	T	P	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4162	US	SWBD	1477	M	1957	get done with whatever it was I'd originally planned to do with #it#. //B: #Oh#. //A: I think I wound up giving it to my little brother. //B: Is that right?	y	NA	T	P	giving	NA	my little brother	brother	N	A	Definite	3	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	brother	TRUE	it	TRUE
dat-4163	US	SWBD	1477	M	1957	A: Yeah, they, they gave us some deer and some of it's still in the freezer and they, about eight months ago [laughter] they gave it to us. //B: [Laughter] Yeah.	y	NA	T	P	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	us	TRUE	it	TRUE
dat-4164	US	SWBD	1481	F	1935	B: You could make a lot of money from those. //A: What do you do? I wonder how you, you just, they buy them from you, or you just given them to them on consignment or something? //B: Uh, apparently, like that boutique, um, they take, oh what was it, twenty percent of the sell price.	y	NA	T	P	given	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	them	TRUE
dat-4165	US	SWBD	1486	M	1963	A: No, and, and yeah, I, I, I agree that, just, and, and like I say, what do we really get out of it a lot of times, you know, I guess, if we didn't help the Soviet Union, there could be just total chaos and go back to the old order, but, you know, we're either paying for it in weapons and arms or we're paying, we're giving it to them for nothing, you know -- //B: Yeah.	y	NA	T	P	giving	NA	them	them	P	L	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4166	US	SWBD	1490	M	1950	annual fee for the that, for the Visa and Mastercard [laughter] -- //B: Yeah. //A: -- and they said, fine, we'll give it to you anyway. //B: Uh-huh.	y	NA	T	P	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	you	TRUE	it	TRUE
dat-4167	US	SWBD	1497	M	1932	A:  Yeah, that, that's what's happened and I don't know if that's from recycling. I, I understand it is, but here, uh, we, we do recycle our newspapers and give them to the scouts and they, uh, they're able to make some money, uh, that way, but I have a son in Illinois who, uh, they pick it up, they have a, a recycling, uh, garbage, uh, pick up where they have different, uh, receptacles where they put it in. They have some for the cans, some for the	y	NA	T	P	give	NA	the Scouts	Scouts	N	C	Definite	2	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	scout	TRUE	them	TRUE
dat-4168	US	SWBD	1498	F	1937	B: I know there is a number I think that, or, uh, the post office you can send in a number and I don't have it myself. In fact, I thought of getting it. My sister has it, and said we, she'd give it to me and she lives in Ohio.	y	NA	C	P	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4169	US	SWBD	1507	F	1939	A: Because he, uh, reads constantly. We have a person in our area that, uh, his little girl was diagnosed as, as terminal and, uh, he came across an article about leukemia, so he had me fix up the, make copies of it and give it to them and tell them that there's hope for her and all this. //B: Um, how many different kinds of magazines do you subscribe to?	y	NA	T	P	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	it	TRUE
dat-4170	US	SWBD	1531	M	1967	A: They basically would have, you know, had a, had a f-, they had, they would have had, had to fly through, you know, two enemies. //B: Oh, you don't think they got the codes from the U S already? //A: The U S would claim that they would have not given them to them. //B: I see. //A: I mean, of course, you know, public statements can be taken for,	y	NA	C	P	given	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	them	them	P	I	Definite	1	0	0	0	0	0	0	0	them	TRUE	them	TRUE
dat-4171	US	SWBD	1539	M	1938	B: Yeah. //@@A: -- and, uh, you know, that's really, that's really a crime to give it to the young kids like that. [child_talking] Well, I guess we've talked about all we can on this topic. What do you think? //B: Uh, yeah [laughter].	y	NA	T	P	give	NA	the young kids	kids	N	A	Definite	3	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	kids	TRUE	it	TRUE
dat-4172	US	SWBD	1569	M	1962	A: Yeah. Well, we've done, see, we've only been married three years and I, my wife isn't real good with checkbooks and math and all that stuff and so what I did is I just gave it all to her and I said you have to do it, everything. And then I come in and help her. //B: I think that's good.	y	NA	A	P	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	her	TRUE	it	TRUE
dat-4173	US	SWBD	1575	M	1954	A: and watch television. And, uh, when you look, when you see that your primary competitor is, uh, a government with very deep pockets that's going to give the fruits to your competitors, the obvious correct decision is to sit back and wait for them to give it to everybody, rather than doing it yourself. So I think the government getting involved in that tends to reduce the amount of, uh, private, uh, effort put into it. Uh, with regard to myself, personally, I think that if ever, if I ever in my lifetime do stand on the surface of the moon, it's going to be, uh, on a ship with a Japanese flag.	y	NA	T	P	give	NA	everybody	everybody	I	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	everybody	TRUE	it	TRUE
dat-4174	US	SWBD	1586	M	1965	A: -- is here, when the program started, they made a big deal about it, but they only gave it to like five thousand houses -- //B: Uh-huh.	y	NA	T	P	gave	NA	like five thousand houses	houses	N	I	Indefinite	4	0	0	0	0	1	1	it	it	P	I	Definite	1	0	0	0	0	0	0	0	houses	TRUE	it	TRUE
dat-4175	US	SWBD	1591	M	1961	A: Yeah, yeah, uh, I guess, I guess nothing else, but, uh, //B: T I suggests just giving it to the judge, but, uh, //A: Well, for sentencing, I don't know, does that make any sense, I mean, depends on, I, I don't know what the offense is, I guess that's why we have juries just to take each case on a case by case basis and that's fine.	y	NA	A	P	giving	NA	the judge	judge	N	A	Definite	2	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	judge	TRUE	it	TRUE
dat-4176	US	SWBD	1595	M	1962	B: Right. //A: And I just said this is, this is terrible [inhaling]. Uh, and that's also happened to me where I've given money to my old Alma Mater in college. //B: Uh-huh.	y	NA	T	P	given	NA	my old Alma Mater	Alma Mater	N	C	Definite	4	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	mater	TRUE	money	TRUE
dat-4178	US	SWBD	1626	F	1953	B: #Well, see up# in Oklahoma now they do that. But here they don't do that. They give these progress reports to these kids. My son is a senior and he failed a class this last six weeks. And I'm [laughter] like, Kevin how could you? But he didn't even tell me, you know. And so I called the school and like I didn't even know that he ha-, was failing this class. And, like, but we sent the progress report home with him. Well do you think he's going to give it to me? I mean [laughter] you think he's #he may be failing a class# --	y	NA	T	P	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	me	TRUE	it	TRUE
dat-4179	US	SWBD	1626	F	1953	B: [Hum] [noise] Uh, well yeah [laughter]. I know it's, it's a lot, you know [clicking], that, uh, that I feel like, you know, just like you said, that, there's just so much that you can do yourself. That you take care of your own self that you don't need the money for but they're giving it to other people that don't really need it ei-, either, but yet they accept it.	y	NA	T	P	giving	NA	other people that do n't really need it either	people	N	A	Indefinite	9	0	0	1	0	0	0	it	it	P	I	Definite	1	0	0	0	0	0	0	0	people	TRUE	it	TRUE
dat-4180	US	SWBD	1676	M	1964	A: -- they turned it off. Yet they're still giving money to all these bizarre things in New York City. //B: Right.	y	NA	A	P	giving	NA	all these bizarre things in New York City	things	N	I	Definite	8	0	0	0	0	0	0	money	money	N	I	Indefinite	1	0	0	0	0	0	0	0	things	TRUE	money	TRUE
dat-4182	US	SWBD	1087	M	1958	A: I agree. //B: Um, a lot of these social welfare programs, I mean, that's why they're things like United Way is when you and I think that those are important but we give our dollars to them and it shouldn't be a government responsibility, //A: Uh-huh. //B: but the government, I think is supposed to be doing is, is defending our	y	NA	T	P	give	NA	them	them	P	C	Definite	1	0	0	0	0	0	0	our dollars	dollars	N	I	Definite	2	0	0	0	0	0	0	0	them	TRUE	dollar	TRUE
dat-4183	US	SWBD	1165	M	1937	@B: Uh-huh. //A: And, uh, I know the, the government is, uh, you know, gives drug tests an-, to all new entrants, all new appli-, applicants coming into government.	y	NA	A	P	gives	NA	all new entrants	entrants	N	A	Definite	3	0	0	0	0	0	0	drug tests	tests	N	I	Indefinite	2	0	0	0	0	0	0	0	entrant	TRUE	test	TRUE
dat-4184	US	SWBD	1181	M	1958	much on the personal, uh, characteristics of the candidate rather than his, uh, job performance issues? //A: I would say that it's much easier to deal with the, the public, the, uh, media that's, that's giving the information to the public, it's much easier to deal with, uh, any personality quirk, or any negatives that they've found, or any sk-, skeleton in the closet -- //B: Uh-huh.	y	NA	C	P	giving	NA	the public	public	N	C	Definite	2	0	0	0	0	0	0	the information	information	N	I	Definite	2	0	0	0	0	0	0	0	public	TRUE	information	TRUE
dat-4185	US	SWBD	1237	M	1965	B: -- and I remember the Seventy World Series, like I said I was only five years old then but I had to give a report to my dad every, because that was when they played World Series games in the afternoons sometimes -- //A: Uh-huh.	y	NA	C	P	give	NA	my dad	dad	N	A	Definite	2	0	0	0	0	0	0	a report	report	N	I	Indefinite	2	0	0	0	0	0	0	0	dad	TRUE	report	TRUE
dat-4186	US	SWBD	1257	M	1933	A: Yeah. //B: in for an adoption, and I mean after we gave our fingerprints n-, to the F B I, you, you, //A: My God.	y	NA	A	P	gave	NA	the FBI	FBI	N	C	Definite-pn	2	0	0	0	1	0	0	our fingerprints	fingerprints	N	I	Definite	2	0	0	0	0	0	0	0	fbi	TRUE	fingerprint	TRUE
dat-4188	US	SWBD	1359	M	1952	A: I mean, I paid a fortune for it. //B:  And you had it forever, though. //A: Well, that's true. As a matter of fact, my, I gave the amp to my little brother,	y	NA	T	P	gave	NA	my little brother	brother	N	A	Definite	3	0	0	0	0	0	0	the amp	amp	N	I	Definite	2	0	0	0	0	0	0	0	brother	TRUE	amp	TRUE
dat-4189	US	SWBD	1359	M	1952	A: It's interesting, I really hadn't given any thought at all to things like buttons and seams, but I guess I've just begun to take that for advantage that buttons are not going to be sewn on, I mean, took that for granted that buttons are not going to be sewn on very well.	y	NA	A	P	given	NA	things like buttons and seams	things	N	I	Indefinite	5	0	0	0	0	0	0	any thought	thought	N	I	Indefinite	2	0	0	0	0	0	0	0	things	TRUE	thought	TRUE
dat-4190	US	SWBD	1372	F	1955	A: -- give little spots to it and, //B: I always wonder about the accuracy of their source of information. That's what bothers me.	y	NA	A	P	give	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	little spots	spots	N	I	Indefinite	2	0	0	0	0	0	0	0	it	TRUE	spot	TRUE
dat-4191	US	SWBD	1372	F	1955	part afterwards that I tell myself every day when I get back, I have a erratic schedule, you know, and when I come back in, I'll do the twenty minutes, uh-huh, but anyway. //A: Well, that's good. I mean, at least you've given some time to it every day. #It's not as if you're not doing anything.# //B: #[Laughter] Some, some,# a little something, yes, but, uh, I really enjoy walking, and somehow, I'll do it for a while, maybe a month or two months,	y	NA	A	P	given	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	some time	time	N	T	Indefinite	2	0	0	0	0	0	0	0	it	TRUE	time	TRUE
dat-4192	US	SWBD	1374	M	1961	A: But I don't have anything now. I, I guess when I moved out of my parents' house, I, uh, [gave my fish to my friends] and fish tank, I think I gave to someone else. Uh, but I thought a few years ago of getting one, but I've moved around so much recently.	y	NA	T	P	gave	NA	my friends	friends	N	A	Definite	2	0	0	0	0	0	0	my fish	fish	N	I	Definite	2	0	0	0	0	0	0	0	friends	TRUE	fish	TRUE
dat-4193	US	SWBD	1381	F	1924	death, which was several years. And it has just been the most relaxing, enjoyable [breathing], self-satisfying thing I've had. I, //A:  Now, do you do it just for yourself, or do you do it to give as gifts, or do you actually sell it? //B:  I have sold quite a bit. I [give a lot to our two daughters that are grown and have their home [breathing]], and then I just have the rest of my house with lot of hand painting in it. Uh-huh.	y	NA	T	P	give	NA	our two daughters that are grown and have their home	daughters	N	A	Definite	10	0	0	0	0	0	0	a lot	lot	I	I	Indefinite	2	0	0	0	0	0	0	0	daughters	TRUE	lot	TRUE
dat-4194	US	SWBD	1425	M	1960	A: -- saying though, is instead of having the national government, uh, government administer, giving health insurance to every man, woman and child with, throughout the whole company, you see more of them as regulating the high costs, uh, that people are forced to pay for it right now. Is that --	y	NA	A	P	giving	NA	every man woman and child throughout the whole company	man	N	A	Definite	9	1	0	0	0	0	0	health insurance	insurance	N	I	Indefinite	2	0	0	0	0	0	0	0	man	TRUE	insurance	TRUE
dat-4195	US	SWBD	1444	F	1962	B: Well, in my experience, uh, I've never, I've been fortunate enough to be able to stay home with my children, but, uh, I have given day care to other children and those that have come asking me to give, you know, to tend their children, uh, I guess it depends on the parent whether they're looking for a preschool type situation where they want the children to learn, you know, different skills and, uh, school --	y	NA	A	P	given	NA	other children	children	N	A	Indefinite	2	0	0	0	0	0	0	day care	care	N	I	Indefinite	2	0	0	0	0	0	0	0	child	TRUE	care	TRUE
dat-4196	US	SWBD	1488	M	1947	A: And I found out, with at least the two department stores we've done business with for years, they treat you much nicer [laughter]. Uh, when you have a balance you pay it, and there's never a problem with anything you want or anything. Uh, and our, give , give the cards to my sons, say, here, go get what you want --	y	NA	T	P	give	NA	my sons	sons	N	A	Definite	2	0	0	0	0	0	0	the cards	cards	N	I	Definite	2	0	0	0	0	0	0	0	sons	TRUE	cards	TRUE
dat-4198	US	SWBD	1555	M	1960	A: Uh, and I would say that, uh, you know, putting more, giving more attention to child rearing, you know, as early as that in, in the terms of giving kids a good education and, uh, sort of a good, uh, I don't know moral or self esteem sort of backing that would keep them from getting into that sort of life in the first place --	y	NA	A	P	giving	NA	child rearing	rearing	N	I	Indefinite	2	0	0	0	0	0	0	more attention	attention	N	I	Indefinite	2	0	0	0	0	0	0	0	rear	TRUE	attention	TRUE
dat-4199	US	SWBD	1575	M	1954	A: and watch television. And, uh, when you look, when you see that your primary competitor is, uh, a government with very deep pockets that's going to give the fruits to your competitors, the obvious correct decision is to sit back and wait for them to give it to everybody, rather than doing it yourself. So I think the government getting involved in that tends to reduce the amount of, uh, private, uh, effort put into it. Uh, with regard to myself, personally, I think that if ever, if I ever in my lifetime do stand on the surface of the moon, it's going to be, uh, on a ship with a Japanese flag.	y	NA	T	P	give	NA	your competitors	competitors	N	A	Definite	2	0	0	0	0	0	0	the fruits	fruits	N	I	Definite	2	0	0	0	0	0	0	0	competitor	TRUE	fruit	TRUE
